Year,RaceName,Driver,DriverNumber,TotalLapsCompleted,IsPersonalBest,TyreLife,RegulationEra,LapTime,FinalStintCompound,Team,Mean_SpeedI1,Mean_SpeedI2,Mean_SpeedFL,Mean_SpeedST,Mean_AirTemp,Mean_TrackTemp,Mean_WindSpeed,Mean_Humidity,Mean_TrackStatus,Overtakes_Per_Race,FinalPosition,FinalRaceTime
2022,Saudi Arabian Grand Prix,LEC,16,50,True,34.0,1,96.818340425,HARD,Ferrari,274.62,290.04,282.52,289.87,25.46,27.89,2.16,58.13,43.85,2,2,8807.61
2022,Saudi Arabian Grand Prix,MAG,20,50,True,39.0,1,100.1476875,MEDIUM,Haas F1 Team,272.38,286.6,286.51,288.27,25.46,27.89,2.2,58.15,42.52,6,9,8871.398
2022,Saudi Arabian Grand Prix,NOR,4,50,True,34.0,1,100.1001875,HARD,McLaren,267.93,284.52,289.13,285.5,25.46,27.88,2.18,58.12,43.29,7,7,8863.198
2022,Saudi Arabian Grand Prix,OCO,31,50,True,34.0,1,99.029404255,HARD,Alpine,267.7,285.04,287.37,290.02,25.46,27.88,2.2,58.11,43.34,6,6,8863.055
2022,Saudi Arabian Grand Prix,PER,11,50,True,35.0,1,97.555340425,HARD,Red Bull Racing,276.22,296.15,286.93,299.83,25.46,27.89,2.12,58.13,32.19,1,4,8817.879
2022,Saudi Arabian Grand Prix,RIC,3,35,True,27.0,1,100.432242424,HARD,McLaren,268.44,285.3,288.81,289.61,25.48,28.09,2.13,58.85,10.61,5,11,7373.246
2022,Saudi Arabian Grand Prix,RUS,63,50,True,34.0,1,98.022234042,HARD,Mercedes,276.21,284.94,284.76,290.64,25.46,27.89,2.17,58.13,43.55,1,5,8839.828
2022,Saudi Arabian Grand Prix,SAI,55,50,True,34.0,1,97.149255319,HARD,Ferrari,273.07,288.64,281.85,287.02,25.46,27.88,2.16,58.11,32.19,2,3,8815.19
2022,Saudi Arabian Grand Prix,STR,18,49,True,37.0,1,101.483851063,HARD,Aston Martin,269.4,286.98,288.8,297.72,25.46,27.9,2.15,58.13,23.13,6,13,8821.637
2022,Saudi Arabian Grand Prix,VER,1,50,True,34.0,1,96.884702127,HARD,Red Bull Racing,280.03,295.85,288.35,294.09,25.46,27.89,2.16,58.13,43.85,3,1,8807.058
2022,Saudi Arabian Grand Prix,ZHO,24,50,True,34.0,1,99.546170212,HARD,Alfa Romeo,272.46,292.49,290.2,294.32,25.46,27.87,2.13,58.11,46.13,9,11,8889.303
2022,Singapore Grand Prix,ALB,23,24,True,24.0,1,129.044782608,INTERMEDIATE,Williams,271.95,233.57,230.3,269.22,27.11,28.92,1.12,83.65,39.26,3,16,10801.012
2022,Singapore Grand Prix,ALO,14,20,True,20.0,1,123.477555555,INTERMEDIATE,Alpine,279.41,241.67,230.94,262.92,27.07,29.18,0.82,82.83,3.5,0,6,10230.351
2022,Singapore Grand Prix,BOT,77,59,True,33.0,1,123.223759259,SOFT,Alfa Romeo,278.57,247.98,231.32,271.84,27.21,28.76,0.88,85.96,70.2,5,11,15105.85
2022,Singapore Grand Prix,GAS,10,59,True,36.0,1,121.216230769,MEDIUM,AlphaTauri,288.23,254.13,236.02,275.68,27.21,28.78,0.84,85.81,70.6,3,10,15086.529
2022,Singapore Grand Prix,HAM,44,59,True,34.0,1,119.844882352,MEDIUM,Mercedes,283.49,257.37,238.36,273.39,27.21,28.78,0.83,85.76,39.86,1,9,15078.442
2022,Singapore Grand Prix,LAT,6,6,True,6.0,1,129.881833333,INTERMEDIATE,Williams,272.0,244.67,231.0,263.25,26.85,29.68,0.88,82.17,2.83,0,18,8456.028
2022,Singapore Grand Prix,LEC,16,59,True,34.0,1,118.342807692,MEDIUM,Ferrari,286.27,254.94,235.25,266.85,27.2,28.75,0.82,85.87,50.06,1,2,15019.586
2022,Singapore Grand Prix,MAG,20,59,True,29.0,1,122.758685185,MEDIUM,Haas F1 Team,278.33,246.52,234.79,270.83,27.21,28.76,0.9,86.06,70.52,5,12,15109.536
2022,Singapore Grand Prix,MSC,47,58,True,34.0,1,122.96768,SOFT,Haas F1 Team,277.85,246.56,235.16,274.26,27.22,28.73,0.92,85.72,75.02,5,13,15094.515
2022,Singapore Grand Prix,NOR,4,59,True,36.0,1,119.79726415,MEDIUM,McLaren,277.2,252.7,236.83,271.85,27.2,28.75,0.81,85.92,58.11,2,4,15038.117
2022,Singapore Grand Prix,OCO,31,26,True,26.0,1,127.645333333,INTERMEDIATE,Alpine,266.67,233.83,230.25,266.19,27.12,28.78,0.93,83.75,147.71,2,13,11053.693
2022,Singapore Grand Prix,PER,11,59,True,35.0,1,117.185313725,MEDIUM,Red Bull Racing,277.67,256.43,237.4,271.18,27.2,28.76,0.83,85.8,46.63,0,1,15012.003
2022,Singapore Grand Prix,RIC,3,59,True,35.0,1,121.350679245,SOFT,McLaren,277.7,248.89,239.62,271.57,27.21,28.75,0.88,85.87,70.98,5,5,15070.279
2022,Singapore Grand Prix,RUS,63,57,True,21.0,1,124.81076923,SOFT,Mercedes,274.08,247.25,235.98,268.14,27.2,28.77,0.85,85.9,39.08,9,14,15013.473
2022,Singapore Grand Prix,SAI,55,59,True,35.0,1,118.132274509,MEDIUM,Ferrari,282.62,256.14,238.22,267.22,27.21,28.76,0.84,85.8,39.08,1,3,15027.279
2022,Singapore Grand Prix,STR,18,59,True,35.0,1,121.370490566,MEDIUM,Aston Martin,279.69,248.87,234.81,272.95,27.21,28.76,0.87,85.85,81.92,4,6,15073.26
2022,Singapore Grand Prix,TSU,22,33,True,39.0,1,126.818733333,INTERMEDIATE,AlphaTauri,271.43,240.13,230.31,271.25,27.12,28.55,0.86,84.67,119.93,0,12,11959.48
2022,Singapore Grand Prix,VER,1,59,True,35.0,1,120.415538461,SOFT,Red Bull Racing,289.48,258.46,237.46,279.51,27.21,28.77,0.84,85.83,56.85,10,7,15075.785
2022,Singapore Grand Prix,VET,5,59,True,34.0,1,121.100192307,MEDIUM,Aston Martin,283.47,254.75,236.92,273.89,27.21,28.78,0.84,85.83,70.6,3,8,15077.011
2022,Singapore Grand Prix,ZHO,24,6,True,6.0,1,129.933333333,INTERMEDIATE,Alfa Romeo,256.5,245.33,232.83,264.67,26.85,29.68,0.88,82.17,2.83,0,19,8456.337
2022,Spanish Grand Prix,ALB,23,64,True,20.0,1,92.043796875,SOFT,Williams,243.03,245.44,270.75,299.76,36.8,49.09,3.17,6.91,1.83,7,18,9623.947
2022,Spanish Grand Prix,ALO,14,65,True,22.0,1,89.9588,SOFT,Alpine,250.16,254.43,269.23,296.48,36.79,49.11,3.19,6.88,1.51,13,9,9580.466
2022,Spanish Grand Prix,BOT,77,66,True,32.0,1,89.400772727,MEDIUM,Alfa Romeo,256.37,265.89,270.58,294.85,36.79,49.1,3.18,6.91,1.5,6,6,9633.595
2022,Spanish Grand Prix,GAS,10,65,True,22.0,1,90.483415384,SOFT,AlphaTauri,256.9,262.69,271.79,300.9,36.79,49.09,3.18,6.91,1.51,6,13,9614.566
2022,Spanish Grand Prix,HAM,44,66,True,26.0,1,89.318318181,SOFT,Mercedes,258.29,250.71,269.21,293.29,36.79,49.09,3.19,6.85,1.5,18,5,9628.153
2022,Spanish Grand Prix,LAT,6,64,True,24.0,1,91.327046875,SOFT,Williams,244.71,250.86,270.72,301.15,36.79,49.1,3.17,6.92,1.83,8,16,9578.075
2022,Spanish Grand Prix,LEC,16,27,True,21.0,1,89.691037037,MEDIUM,Ferrari,257.83,261.52,269.68,294.62,36.9,49.5,3.15,6.04,2.22,0,4,6154.802
2022,Spanish Grand Prix,MAG,20,64,True,35.0,1,91.455171875,HARD,Haas F1 Team,260.67,255.8,271.92,298.76,36.79,49.1,3.16,6.88,1.52,5,17,9586.275
2022,Spanish Grand Prix,MSC,47,65,True,35.0,1,90.521815384,MEDIUM,Haas F1 Team,254.48,262.4,272.75,301.67,36.79,49.1,3.16,6.88,1.51,9,14,9617.062
2022,Spanish Grand Prix,NOR,4,66,True,21.0,1,89.753181818,SOFT,McLaren,254.07,260.7,270.11,297.56,36.79,49.1,3.2,6.88,1.5,10,8,9656.854
2022,Spanish Grand Prix,OCO,31,66,True,22.0,1,89.634424242,SOFT,Alpine,252.35,265.76,268.1,295.27,36.79,49.1,3.18,6.89,1.5,9,7,9649.016
2022,Spanish Grand Prix,PER,11,66,True,20.0,1,88.69010606,SOFT,Red Bull Racing,260.72,264.14,271.54,300.5,36.78,49.1,3.13,6.94,1.5,6,2,9586.691
2022,Spanish Grand Prix,RIC,3,65,True,23.0,1,90.463876923,SOFT,McLaren,253.03,265.37,270.18,298.75,36.79,49.1,3.17,6.89,1.51,8,12,9613.296
2022,Spanish Grand Prix,RUS,63,66,True,23.0,1,88.990939393,SOFT,Mercedes,250.6,255.38,269.97,292.13,36.78,49.09,3.16,6.89,1.5,5,3,9606.546
2022,Spanish Grand Prix,SAI,55,66,True,24.0,1,89.177015151,SOFT,Ferrari,259.26,269.33,273.51,303.05,36.79,49.1,3.17,6.89,1.5,12,4,9618.827
2022,Spanish Grand Prix,STR,18,65,True,20.0,1,90.8124,SOFT,Aston Martin,244.4,249.37,268.9,296.26,36.79,49.09,3.16,6.94,1.82,8,15,9635.95
2022,Spanish Grand Prix,TSU,22,65,True,23.0,1,90.017230769,SOFT,AlphaTauri,251.84,265.48,271.61,299.28,36.79,49.11,3.21,6.89,1.51,10,10,9584.264
2022,Spanish Grand Prix,VER,1,66,True,22.0,1,88.492045454,MEDIUM,Red Bull Racing,258.24,267.71,271.05,300.84,36.78,49.1,3.18,6.89,1.5,8,1,9573.619
2022,Spanish Grand Prix,VET,5,65,True,24.0,1,90.263046153,MEDIUM,Aston Martin,249.41,253.49,269.83,298.03,36.8,49.11,3.19,6.91,1.51,16,11,9600.242
2022,Spanish Grand Prix,ZHO,24,28,True,18.0,1,91.984678571,MEDIUM,Alfa Romeo,242.54,246.07,272.5,303.16,36.94,49.5,3.24,6.07,2.89,6,15,6308.715
2022,United States Grand Prix,ALB,23,56,True,38.0,1,107.64545283,HARD,Williams,195.29,175.96,194.61,302.13,29.71,36.26,5.39,48.3,5.74,9,13,9967.145
2022,United States Grand Prix,ALO,14,56,True,34.0,1,106.302134615,HARD,Alpine,198.98,175.69,199.72,294.31,29.7,36.26,5.45,48.35,7.48,13,7,9947.171
2022,United States Grand Prix,BOT,77,16,True,10.0,1,105.7689375,HARD,Alfa Romeo,201.43,180.44,198.27,300.38,29.09,35.33,5.17,50.19,1.69,2,13,5452.72
2022,United States Grand Prix,GAS,10,56,True,25.0,1,106.012666666,HARD,AlphaTauri,200.45,176.31,195.0,299.67,29.7,36.23,5.52,48.35,4.35,12,11,9963.859
2022,United States Grand Prix,HAM,44,56,True,22.0,1,103.15706,HARD,Mercedes,214.86,179.36,197.48,295.92,29.7,36.22,5.51,48.38,6.14,8,2,9897.142
2022,United States Grand Prix,LAT,6,56,True,38.0,1,108.12381132,HARD,Williams,192.59,177.08,194.73,301.74,29.71,36.27,5.65,48.32,5.74,7,17,9990.679
2022,United States Grand Prix,LEC,16,56,True,21.0,1,103.09034,MEDIUM,Ferrari,207.69,178.8,199.33,302.22,29.7,36.24,5.47,48.36,6.14,11,3,9899.62
2022,United States Grand Prix,MAG,20,56,True,38.0,1,107.418150943,MEDIUM,Haas F1 Team,196.76,173.25,193.56,287.72,29.7,36.25,5.4,48.28,5.74,11,9,9957.942
2022,United States Grand Prix,MSC,47,56,True,23.0,1,107.74545283,HARD,Haas F1 Team,196.57,175.83,194.43,294.51,29.71,36.23,5.48,48.34,7.42,11,15,9971.578
2022,United States Grand Prix,NOR,4,56,True,22.0,1,107.362339622,HARD,McLaren,198.62,175.19,194.84,299.19,29.7,36.24,5.42,48.38,5.74,15,6,9945.885
2022,United States Grand Prix,OCO,31,56,True,27.0,1,107.646018867,MEDIUM,Alpine,203.23,173.47,197.37,292.11,29.71,36.25,5.44,48.3,7.42,17,12,9964.992
2022,United States Grand Prix,PER,11,56,True,24.0,1,103.41772,MEDIUM,Red Bull Racing,203.58,178.6,198.48,301.44,29.71,36.24,5.49,48.36,6.14,10,4,9900.404
2022,United States Grand Prix,RIC,3,56,True,25.0,1,108.883796296,HARD,McLaren,196.84,176.11,193.38,292.48,29.7,36.24,5.58,48.28,5.7,9,16,9982.584
2022,United States Grand Prix,RUS,63,56,True,23.0,1,104.32752,SOFT,Mercedes,209.38,181.96,198.0,296.98,29.7,36.23,5.47,48.4,6.14,8,5,9936.899
2022,United States Grand Prix,SAI,55,1,False,1.0,1,115.016,MEDIUM,Ferrari,196.0,173.0,,293.0,28.9,34.6,2.5,53.0,12.0,0,19,3875.513
2022,United States Grand Prix,STR,18,19,True,16.0,1,108.429157894,MEDIUM,Aston Martin,195.28,176.63,193.06,280.84,29.14,35.37,5.41,50.05,8.21,3,7,5820.571
2022,United States Grand Prix,TSU,22,56,True,23.0,1,107.702830188,HARD,AlphaTauri,201.61,171.49,192.92,302.09,29.71,36.23,5.48,48.34,5.04,12,10,9963.044
2022,United States Grand Prix,VER,1,56,True,22.0,1,102.95738,MEDIUM,Red Bull Racing,208.41,179.56,198.83,307.74,29.7,36.22,5.52,48.36,6.14,6,1,9892.118
2022,United States Grand Prix,VET,5,56,True,24.0,1,104.4283,HARD,Aston Martin,207.31,179.74,197.92,292.9,29.71,36.24,5.55,48.34,6.14,12,8,9957.472
2022,United States Grand Prix,ZHO,24,56,True,33.0,1,108.410759259,HARD,Alfa Romeo,198.88,173.81,195.13,299.11,29.7,36.24,5.46,48.3,5.7,13,14,9968.294
2023,Abu Dhabi Grand Prix,ALB,23,58,True,27.0,1,91.307034482,HARD,Williams,288.98,305.88,210.34,313.31,26.68,31.99,1.73,51.98,1.0,12,14,9040.583
2023,Abu Dhabi Grand Prix,ALO,14,58,True,25.0,1,90.726482758,HARD,Aston Martin,287.85,305.67,210.61,309.03,26.67,31.97,1.69,52.0,1.0,16,7,9006.911
2023,Abu Dhabi Grand Prix,BOT,77,57,True,29.0,1,91.842719298,MEDIUM,Alfa Romeo,282.48,296.72,209.5,300.77,26.68,32.0,1.73,51.96,1.0,8,19,8979.81
2023,Abu Dhabi Grand Prix,GAS,10,58,True,26.0,1,91.258344827,HARD,Alpine,284.28,297.09,210.0,304.41,26.67,31.98,1.72,52.03,1.0,10,13,9037.759
2023,Abu Dhabi Grand Prix,HAM,44,58,True,23.0,1,90.811172413,HARD,Mercedes,285.02,302.55,208.3,307.97,26.68,31.97,1.7,52.0,1.0,13,9,9011.823
2023,Abu Dhabi Grand Prix,HUL,27,58,True,25.0,1,91.488275862,HARD,Haas F1 Team,282.02,295.07,209.25,299.5,26.68,31.99,1.73,51.98,1.0,9,15,9051.095
2023,Abu Dhabi Grand Prix,LEC,16,58,True,23.0,1,90.355465517,HARD,Ferrari,285.1,299.4,211.68,305.16,26.68,31.99,1.66,51.91,1.0,7,3,8985.392
2023,Abu Dhabi Grand Prix,MAG,20,57,True,35.0,1,91.885964912,HARD,Haas F1 Team,283.82,297.35,208.2,302.21,26.68,32.0,1.69,52.0,1.0,4,20,8982.275
2023,Abu Dhabi Grand Prix,NOR,4,58,True,25.0,1,90.463931034,HARD,McLaren,288.5,300.24,211.29,305.21,26.68,31.98,1.66,51.95,1.0,9,5,8991.683
2023,Abu Dhabi Grand Prix,OCO,31,58,True,43.0,1,91.189603448,HARD,Alpine,285.87,302.28,209.89,308.45,26.68,31.97,1.71,52.0,1.0,11,12,9033.772
2023,Abu Dhabi Grand Prix,PER,11,58,True,25.0,1,90.328913793,HARD,Red Bull Racing,287.24,302.47,209.55,309.76,26.68,32.0,1.67,51.98,1.0,18,2,8983.852
2023,Abu Dhabi Grand Prix,PIA,81,58,True,23.0,1,90.588120689,HARD,McLaren,289.32,304.03,210.11,307.22,26.68,31.98,1.69,51.97,1.0,11,6,8998.886
2023,Abu Dhabi Grand Prix,RIC,3,58,True,27.0,1,91.014706896,HARD,AlphaTauri,285.36,299.21,209.98,304.26,26.68,31.98,1.71,51.98,1.0,14,11,9023.628
2023,Abu Dhabi Grand Prix,RUS,63,58,True,24.0,1,90.395724137,HARD,Mercedes,288.22,302.97,213.14,305.26,26.68,31.99,1.68,51.95,1.0,9,4,8987.727
2023,Abu Dhabi Grand Prix,SAI,55,57,True,33.0,1,91.419701754,SOFT,Ferrari,282.28,298.84,209.0,303.23,26.68,32.0,1.71,51.93,1.0,13,15,8955.698
2023,Abu Dhabi Grand Prix,SAR,2,58,True,26.0,1,91.55887931,HARD,Williams,289.3,307.34,212.29,310.93,26.68,31.99,1.72,51.98,1.0,14,16,9055.19
2023,Abu Dhabi Grand Prix,STR,18,58,True,23.0,1,91.004413793,MEDIUM,Aston Martin,287.98,295.19,211.66,307.05,26.67,31.97,1.71,52.02,1.0,14,10,9023.031
2023,Abu Dhabi Grand Prix,TSU,22,58,True,36.0,1,90.788137931,HARD,AlphaTauri,285.12,297.67,211.04,301.98,26.67,31.97,1.68,51.98,1.0,11,8,9010.487
2023,Abu Dhabi Grand Prix,VER,1,58,True,27.0,1,90.045241379,HARD,Red Bull Racing,285.53,296.24,211.89,299.79,26.68,32.0,1.67,51.88,1.0,4,1,8967.399
2023,Abu Dhabi Grand Prix,ZHO,24,58,True,24.0,1,91.587,MEDIUM,Alfa Romeo,284.07,295.1,210.64,302.81,26.68,31.99,1.72,51.98,1.0,14,17,9056.821
2023,Australian Grand Prix,ALB,23,6,True,6.0,1,102.9735,MEDIUM,Williams,249.0,257.33,279.17,233.83,17.62,34.27,1.0,52.17,28.67,0,6,4354.941
2023,Australian Grand Prix,ALO,14,54,True,46.0,1,85.773730769,HARD,Aston Martin,269.02,285.73,283.12,281.65,17.76,31.33,1.08,53.67,20.19,1,3,9497.568
2023,Australian Grand Prix,BOT,77,53,True,52.0,1,87.864843137,HARD,Alfa Romeo,261.45,286.49,287.02,280.51,17.76,31.34,1.11,53.84,22.51,5,14,9499.879
2023,Australian Grand Prix,DEV,21,53,True,37.0,1,88.390607843,SOFT,AlphaTauri,259.04,288.88,283.42,281.85,17.75,31.33,1.1,53.84,20.57,4,16,9531.265
2023,Australian Grand Prix,GAS,10,54,True,46.0,1,86.08175,HARD,Alpine,265.95,297.5,291.87,289.87,17.76,31.32,1.1,53.75,20.19,3,5,9509.017
2023,Australian Grand Prix,HAM,44,57,True,46.0,1,87.488886792,SOFT,Mercedes,265.59,281.55,282.52,279.9,17.75,31.25,1.08,53.75,22.17,1,2,10883.964
2023,Australian Grand Prix,HUL,27,54,True,46.0,1,86.529365384,HARD,Haas F1 Team,265.24,294.25,288.33,286.79,17.76,31.32,1.12,53.77,20.19,2,9,9529.546
2023,Australian Grand Prix,MAG,20,52,True,45.0,1,87.23292,HARD,Haas F1 Team,262.51,295.9,290.65,288.25,17.77,31.41,1.17,53.8,20.48,4,12,9371.769
2023,Australian Grand Prix,NOR,4,54,True,46.0,1,86.561673076,HARD,McLaren,265.28,291.52,287.17,285.71,17.76,31.32,1.13,53.79,20.19,5,8,9526.019
2023,Australian Grand Prix,OCO,31,54,True,53.0,1,86.749153846,HARD,Alpine,253.98,292.31,289.84,285.3,17.76,31.32,1.17,53.85,20.19,5,10,9534.108
2023,Australian Grand Prix,PER,11,54,True,47.0,1,86.380346153,HARD,Red Bull Racing,266.98,298.67,290.36,288.32,17.76,31.32,1.15,53.83,20.19,12,7,9514.078
2023,Australian Grand Prix,PIA,81,54,True,46.0,1,87.279307692,HARD,McLaren,260.0,287.88,286.59,286.91,17.76,31.31,1.15,53.85,20.19,3,11,9563.012
2023,Australian Grand Prix,RUS,63,17,True,10.0,1,93.6108,HARD,Mercedes,255.0,278.07,267.5,267.07,17.83,33.43,1.01,51.6,20.27,2,14,6433.807
2023,Australian Grand Prix,SAI,55,54,True,47.0,1,86.093807692,HARD,Ferrari,266.23,291.79,290.43,289.44,17.76,31.33,1.09,53.69,20.19,6,4,9504.351
2023,Australian Grand Prix,SAR,2,53,True,28.0,1,88.215843137,HARD,Williams,270.81,300.67,291.25,293.19,17.76,31.34,1.16,53.8,20.57,5,15,9517.309
2023,Australian Grand Prix,STR,18,54,True,46.0,1,86.12126923,HARD,Aston Martin,266.87,293.67,289.63,292.87,17.76,31.32,1.12,53.73,20.19,2,6,9510.989
2023,Australian Grand Prix,TSU,22,54,True,46.0,1,87.798346153,HARD,AlphaTauri,259.82,286.08,282.67,287.08,17.76,31.31,1.15,53.83,22.15,4,13,9591.143
2023,Australian Grand Prix,VER,1,54,True,46.0,1,85.469384615,HARD,Red Bull Racing,271.95,283.69,282.0,280.51,17.76,31.33,1.06,53.67,24.04,2,1,9483.843
2023,Australian Grand Prix,ZHO,24,54,True,53.0,1,87.850134615,HARD,Alfa Romeo,261.36,293.02,290.1,286.08,17.76,31.31,1.15,53.83,22.15,5,12,9590.011
2023,Austrian Grand Prix,ALB,23,71,True,30.0,1,73.286957746,HARD,Williams,301.68,223.34,272.88,297.75,22.67,32.18,1.06,52.13,13.28,8,11,8910.83
2023,Austrian Grand Prix,ALO,14,71,True,29.0,1,72.731323943,MEDIUM,Aston Martin,294.05,224.21,270.1,291.83,22.67,32.18,1.05,52.11,13.35,3,6,8871.38
2023,Austrian Grand Prix,BOT,77,70,True,30.0,1,73.948342857,HARD,Alfa Romeo,297.11,220.74,270.06,296.74,22.67,32.18,1.04,52.1,5.83,11,16,8883.84
2023,Austrian Grand Prix,DEV,21,70,True,33.0,1,73.761571428,MEDIUM,AlphaTauri,295.31,221.3,268.87,298.13,22.67,32.16,1.08,52.19,13.46,9,15,8870.766
2023,Austrian Grand Prix,GAS,10,71,True,30.0,1,73.116535211,MEDIUM,Alpine,291.15,225.37,267.6,291.39,22.67,32.19,1.04,52.1,5.76,9,9,8898.73
2023,Austrian Grand Prix,HAM,44,71,True,29.0,1,72.856380281,MEDIUM,Mercedes,298.11,222.52,271.31,291.24,22.67,32.19,1.06,52.1,5.76,4,7,8880.259
2023,Austrian Grand Prix,HUL,27,12,True,14.0,1,82.047916666,HARD,Haas F1 Team,292.67,202.67,255.5,297.58,22.8,33.43,0.93,49.83,14.83,0,19,4692.031
2023,Austrian Grand Prix,LEC,16,71,True,32.0,1,72.376929577,HARD,Ferrari,293.22,227.3,270.91,294.11,22.67,32.19,1.09,52.11,13.35,2,2,8846.218
2023,Austrian Grand Prix,MAG,20,70,True,37.0,1,74.02,HARD,Haas F1 Team,298.51,221.29,272.1,298.59,22.67,32.17,1.05,52.12,13.64,8,19,8892.726
2023,Austrian Grand Prix,NOR,4,71,True,30.0,1,72.67512676,HARD,McLaren,300.47,224.75,271.72,297.13,22.67,32.18,1.06,52.11,5.76,7,5,8867.39
2023,Austrian Grand Prix,OCO,31,70,True,30.0,1,73.510671428,HARD,Alpine,292.18,224.51,271.67,294.57,22.67,32.18,1.06,52.14,13.46,8,12,8853.203
2023,Austrian Grand Prix,PER,11,71,True,25.0,1,72.54640845,HARD,Red Bull Racing,304.28,223.73,272.03,299.27,22.67,32.17,1.06,52.14,13.35,16,3,8858.251
2023,Austrian Grand Prix,PIA,81,70,True,29.0,1,74.002514285,MEDIUM,McLaren,301.45,221.43,272.74,299.73,22.67,32.18,1.04,52.11,13.46,9,18,8887.632
2023,Austrian Grand Prix,RUS,63,71,True,30.0,1,72.986056338,MEDIUM,Mercedes,296.84,222.65,270.65,295.1,22.67,32.19,1.05,52.11,13.28,9,8,8889.466
2023,Austrian Grand Prix,SAI,55,71,True,30.0,1,72.60540845,HARD,Ferrari,294.73,225.04,272.51,296.14,22.67,32.18,1.06,52.1,13.35,5,4,8862.44
2023,Austrian Grand Prix,SAR,2,70,True,29.0,1,73.5713,HARD,Williams,301.6,224.01,272.27,298.07,22.67,32.17,1.07,52.13,13.46,10,13,8857.447
2023,Austrian Grand Prix,STR,18,71,True,21.0,1,73.135915492,MEDIUM,Aston Martin,299.25,222.46,271.3,296.38,22.68,32.17,1.07,52.11,13.35,12,10,8900.106
2023,Austrian Grand Prix,TSU,22,70,True,27.0,1,73.978285714,MEDIUM,AlphaTauri,294.56,219.53,269.35,296.09,22.67,32.18,1.06,52.11,5.83,11,17,8885.936
2023,Austrian Grand Prix,VER,1,71,True,25.0,1,72.304323943,SOFT,Red Bull Racing,289.98,228.25,268.19,294.28,22.67,32.18,1.05,52.07,13.35,2,1,8841.063
2023,Austrian Grand Prix,ZHO,24,70,True,32.0,1,73.689142857,HARD,Alfa Romeo,295.7,222.93,270.49,292.57,22.67,32.18,1.07,52.17,13.46,10,14,8865.696
2023,Azerbaijan Grand Prix,ALB,23,51,True,44.0,1,110.805078431,HARD,Williams,185.58,199.2,327.02,315.49,25.19,40.31,1.05,48.53,4.96,6,12,9433.06
2023,Azerbaijan Grand Prix,ALO,14,51,True,40.0,1,107.282448979,HARD,Aston Martin,205.13,213.29,327.44,318.88,25.21,40.31,1.04,48.29,2.37,2,4,9366.504
2023,Azerbaijan Grand Prix,BOT,77,50,True,22.0,1,110.794306122,MEDIUM,Alfa Romeo,198.23,205.78,315.04,314.78,25.19,40.34,1.04,48.45,5.06,4,18,9363.546
2023,Azerbaijan Grand Prix,DEV,21,9,True,9.0,1,110.627,HARD,AlphaTauri,182.89,198.0,331.89,322.22,24.92,42.8,1.04,49.56,2.22,3,12,4777.644
2023,Azerbaijan Grand Prix,GAS,10,51,True,28.0,1,110.858196078,HARD,Alpine,192.74,209.43,325.08,314.55,25.19,40.29,1.04,48.51,4.96,10,14,9435.769
2023,Azerbaijan Grand Prix,HAM,44,51,True,42.0,1,109.08368,HARD,Mercedes,195.07,210.1,321.24,317.18,25.2,40.33,1.06,48.34,4.24,4,6,9390.56
2023,Azerbaijan Grand Prix,HUL,27,50,True,49.0,1,109.712645833,SOFT,Haas F1 Team,197.62,204.83,322.43,321.83,25.21,40.35,1.05,48.38,4.31,5,17,9354.413
2023,Azerbaijan Grand Prix,LEC,16,51,True,40.0,1,107.078571428,HARD,Ferrari,207.77,213.67,319.19,316.47,25.21,40.31,1.05,48.27,2.37,1,3,9365.687
2023,Azerbaijan Grand Prix,MAG,20,51,True,41.0,1,109.52422,HARD,Haas F1 Team,196.44,206.88,331.82,321.46,25.19,40.26,1.05,48.5,4.98,7,13,9434.207
2023,Azerbaijan Grand Prix,NOR,4,51,True,42.0,1,109.7893,HARD,McLaren,190.45,201.6,323.0,316.58,25.2,40.3,1.05,48.42,4.24,4,9,9424.815
2023,Azerbaijan Grand Prix,OCO,31,51,True,50.0,1,109.258040816,SOFT,Alpine,196.6,209.96,311.73,317.92,25.2,40.26,1.06,48.41,4.24,6,15,9442.264
2023,Azerbaijan Grand Prix,PER,11,51,True,40.0,1,106.544897959,HARD,Red Bull Racing,206.55,213.06,326.08,317.49,25.21,40.36,1.04,48.29,2.37,2,1,9344.436
2023,Azerbaijan Grand Prix,PIA,81,51,True,43.0,1,109.96768,HARD,McLaren,193.71,203.06,322.45,314.14,25.2,40.3,1.04,48.46,4.24,5,11,9430.957
2023,Azerbaijan Grand Prix,RUS,63,51,True,38.0,1,107.597041666,SOFT,Mercedes,197.48,209.79,326.32,320.35,25.2,40.26,1.06,48.33,1.92,2,8,9418.673
2023,Azerbaijan Grand Prix,SAI,55,51,True,40.0,1,106.84575,HARD,Ferrari,209.2,211.52,319.94,319.56,25.2,40.27,1.09,48.33,1.92,0,5,9389.93
2023,Azerbaijan Grand Prix,SAR,2,51,True,43.0,1,110.17868,HARD,Williams,188.73,200.16,327.0,319.74,25.19,40.24,1.03,48.5,4.98,5,16,9445.333
2023,Azerbaijan Grand Prix,STR,18,51,True,43.0,1,107.0551875,HARD,Aston Martin,199.83,210.73,328.85,323.06,25.2,40.26,1.06,48.33,1.92,1,7,9396.084
